software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cluster_id,Exc L5-6 THEMIS FGF10,78,0.5645161290322581,0.7777777777777778,0.2692307692307692,15519,6,57,21,3,"['SLCO2A1', 'GAS2L3', 'SMYD1']","['SLCO2A1', 'GAS2L3', 'SMYD1', 'THEMIS', 'ATP10A', 'NR4A2', 'OLFML2B', 'STK32B', 'CACHD1', 'ITGB8']",0.5570235244532483
4.1,cluster_id,Exc L4-6 FEZF2 IL26,344,0.8349056603773585,0.9888268156424581,0.5145348837209303,15257,2,167,177,2,"['CD36', 'ADAMTS12']","['CD200R1L', 'IL26', 'CCDC80', 'CD36', 'ROBO3', 'ADAMTS12', 'CALCRL', 'HTR2C', 'ERG', 'PCP4']",0.8649019476332256
4.1,cluster_id,Exc L5-6 FEZF2 ABO,373,0.8617234468937875,0.9181494661921709,0.6916890080428955,15207,23,115,258,2,"['ADAMTSL1', 'SULF1']","['LGR6', 'ABCB1', 'SEMA3E', 'NRP1', 'ADAMTSL1', 'SULF1', 'COL24A1', 'MEIS2', 'ANKRD18A', 'ZFHX3']",0.12799426394899005
4.1,cluster_id,Exc L6 FEZF2 SCUBE1,52,0.6666666666666666,0.9411764705882353,0.3076923076923077,15550,1,36,16,2,"['PIK3C2G', 'SLITRK6']","['SCUBE1', 'PLCZ1', 'PIK3C2G', 'SLITRK6', 'SLC15A5', 'ERG', 'CCBE1', 'VCAN', 'NNAT', 'HCRTR2']",0.3123946596439414
4.1,cluster_id,Exc L5-6 FEZF2 IL15,56,0.7598039215686274,0.8378378378378378,0.5535714285714286,15541,6,25,31,3,"['KRT17', 'ERG', 'NPNT']","['ATP8B4', 'MDFIC', 'TNIP3', 'KRT17', 'ERG', 'NPNT', 'NR4A2', 'CCBE1', 'RNF220', 'HCRTR2']",0.3156498268682718
4.1,cluster_id,Exc L6 FEZF2 OR2T8,19,0.6779661016949152,0.8,0.42105263157894735,15582,2,11,8,4,"['VWA2', 'SLITRK6', 'GAL3ST4', 'IGFBP3']","['CPZ', 'VWA2', 'SLITRK6', 'PCOLCE2', 'GAL3ST4', 'IGFBP3', 'OR51B5', 'SLC15A5', 'PALMD', 'ADTRP']",0.7569824332866962
4.1,cluster_id,Exc L5-6 FEZF2 EFTUD1P1,314,0.8449304174950298,0.9826589595375722,0.5414012738853503,15286,3,144,170,2,"['NPFFR2', 'MCTP2']","['GALR1', 'LRAT', 'NPFFR2', 'SEMA3D', 'MDFIC', 'MCTP2', 'OLFML2B', 'NR4A2', 'ITGA1', 'SEMA3C']",0.3903983961308858
4.1,cluster_id,OPC L1-6 PDGFRA,238,0.8651399491094147,0.9927007299270073,0.5714285714285714,15364,1,102,136,2,"['PRRX1', 'OLIG1']","['GPNMB', 'MROH9', 'PRRX1', 'OLIG1', 'STK32A', 'PDGFRA', 'VCAN', 'SEMA5A', 'EPN2', 'PCDH15']",0.8381190012382117
4.1,cluster_id,Astro L1-6 FGFR3 SLC14A1,230,0.8742004264392325,0.9265536723163842,0.7130434782608696,15360,13,66,164,2,"['RANBP3L', 'COL5A3']","['GLI3', 'PRDM16', 'SLCO1C1', 'PRODH', 'RANBP3L', 'COL5A3', 'FGFR3', 'ATP1A2', 'ADGRV1', 'SLC1A3']",0.5395015808602628
4.1,cluster_id,Astro L1-2 FGFR3 GFAP,61,0.7575757575757576,0.9615384615384616,0.4098360655737705,15541,1,36,25,2,"['ID3', 'MT1F']","['ID3', 'GFAP', 'SERPINI2', 'WDR49', 'MT1F', 'SLC16A9', 'PHYHD1', 'TJP2', 'ID4', 'AQP4']",1.0
4.1,cluster_id,Oligo L1-6 OPALIN,313,0.9478324761204996,0.9847328244274809,0.8242811501597445,15286,4,55,258,2,"['ENPP2', 'PLP1']","['CARNS1', 'CNDP1', 'MOG', 'CERCAM', 'ENPP2', 'PLP1', 'ST18', 'MOBP', 'RNF220', 'MBP']",0.993114042225334
4.1,cluster_id,Endo L2-6 NOSTRIN,9,0.8,1.0,0.4444444444444444,15594,0,5,4,1,['EPAS1'],"['ANXA3', 'COL1A2', 'EPAS1', 'FLVCR2', 'EMCN', 'ITIH5', 'EGFL7', 'FLT1', 'ABCB1', 'COLEC12']",1.0
4.1,cluster_id,Micro L1-6 TYROBP,63,0.9205020920502092,1.0,0.6984126984126984,15540,0,19,44,2,"['CSF1R', 'APBB1IP']","['CX3CR1', 'CSF1R', 'CD74', 'C3', 'SYK', 'APBB1IP', 'LPAR6', 'ADAM28', 'DOCK8', 'INPP5D']",0.9994764101144188
