clusterName,markerGene,onTarget_per_gene,onTarget
SEG,ENSG00000251003,0.020568732,0.03385278
SEG*,ENSG00000255553,0.10245978,0.09758749
SEG*,ENSG00000257242,0.1103399,0.09758749
SEG*,ENSG00000257165,0.0927152,0.09758749
SEG*,ENSG00000254951,0.085844554,0.09758749
S_Cone,ENSG00000234949,1.0,0.81649756
S_Cone,ENSG00000250421,0.6329952,0.81649756
VG3,ENSG00000266573,0.5831888,0.5728439
VG3,ENSG00000231772,0.5624991,0.5728439
VG3*,ENSG00000254186,0.425622,0.3699184
VG3*,ENSG00000266573,0.4168112,0.3699184
VG3*,ENSG00000228824,0.32302564,0.3699184
VG3*,ENSG00000250974,0.25563988,0.3699184
VIP,ENSG00000286481,1.0,0.60720813
VIP,ENSG00000228566,0.21441633,0.60720813
ipRGC,ENSG00000226846,1.0,0.31439865
ipRGC,ENSG00000287912,0.31439865,0.31439865
ipRGC,ENSG00000226149,0.12381323,0.31439865
nNOS,ENSG00000271860,0.03789315,0.03595366
nNOS,ENSG00000236404,0.04208151,0.03595366
nNOS,ENSG00000259234,0.03595366,0.03595366
nNOS,ENSG00000248445,0.029865852,0.03595366
nNOS,ENSG00000261008,0.018138558,0.03595366
