clusterName,markerGene,score
Inh L5-6 PVALB MEPE,NEAT1,0.08483033932135728
Inh L5-6 PVALB MEPE,NNT-AS1,0.08483033932135728
Inh L5-6 PVALB MEPE,OTUD6B-AS1,0.08483033932135728
Inh L1-6 PVALB COL15A1,ZNF385D-AS2,0.46695402298850575
Inh L1-6 PVALB COL15A1,MIR4500HG,0.46695402298850575
Exc L2 LAMP5 KCNG3,CYP1B1-AS1,0.1329243353783231
Exc L2 LAMP5 KCNG3,SCHLAP1,0.1329243353783231
Exc L2 LAMP5 KCNG3,MIR646HG,0.1329243353783231
Exc L2 LAMP5 KCNG3,LY86-AS1,0.1329243353783231
Exc L2 LAMP5 KCNG3,PVT1,0.1329243353783231
Exc L2 LINC00507 ATP7B,LY86-AS1,0.015940488841657812
Exc L2 LINC00507 ATP7B,CASC2,0.015940488841657812
Exc L2 LINC00507 ATP7B,CHRM3-AS2,0.015940488841657812
Exc L2 LINC00507 ATP7B,PVT1,0.015940488841657812
Exc L2 LINC00507 ATP7B,THAP9-AS1,0.015940488841657812
Exc L2 LINC00507 GLRA3,LINC00507,0.7452733538232281
Exc L2 LINC00507 GLRA3,LINC01378,0.7452733538232281
Exc L2-3 RORB RTKN2,SCHLAP1,0.327083757896882
Exc L2-3 RORB RTKN2,LINC00507,0.327083757896882
Exc L2-3 RORB RTKN2,RMST,0.327083757896882
Exc L2-3 RORB RTKN2,LY86-AS1,0.327083757896882
Exc L2-3 RORB RTKN2,TTTY14,0.327083757896882
Exc L2-3 LINC00507 DSG3,LINC00507,0.27544596012591815
Exc L2-3 LINC00507 DSG3,IL12A-AS1,0.27544596012591815
Exc L2-3 LINC00507 DSG3,PRKCA-AS1,0.27544596012591815
Exc L2-3 LINC00507 DSG3,LINC01378,0.27544596012591815
Exc L2-3 LINC00507 DSG3,MIR31HG,0.27544596012591815
Exc L3 LAMP5 CARM1P1,MIR3976HG,0.31118291654959257
Exc L3 LAMP5 CARM1P1,BHLHE40-AS1,0.31118291654959257
Exc L3 LAMP5 CARM1P1,LINC00937,0.31118291654959257
Oligo L2-6 OPALIN MAP6D1,LINC00639,0.5203619909502263
Oligo L2-6 OPALIN MAP6D1,LINC00507,0.5203619909502263
Oligo L2-6 OPALIN MAP6D1,LINC01170,0.5203619909502263
Oligo L2-6 OPALIN MAP6D1,LINC01378,0.5203619909502263
Exc L2-3 RORB CCDC68,RORB-AS1,0.5310956725537792
Exc L2-3 RORB CCDC68,RMST,0.5310956725537792
